ID,force,song1,song2,song3,song4,song5,song6,song7,song8,song9,song10,song11,song12,song13,song14,song15,song16,song17,song18,song19,song20,song21,song22,song23,song24,song25,song26,song27,song28,song29,song30,song31,song32,song33,song34,song35,song36,song37,song38,song39,song40,song41,song42,song43,song44,song45,song46,song47,song48,song49,song50,song51,song52,song53,song54,song55,song56,song57,song58,song59,song60,song61,song62,song63,song64,song65,song66,song67,song68,song69,song70,song71,song72,song73,song74,song75,song76,song77,song78,song79,song80,song81,song82,song83,song84,song85,song86,song87,song88,song89,song90,song91,song92,song93,song94,song95,song96,song97,song98,song99,song100
SV-5428-2459,20.144,9803613,9656601,9900904,9745090,9621404,9831503,9891975,9902085,9904146,9818956,9750344,9902169,9738791,9896142,9719570,9917116,9937022,9901960,9945230,9913081,9891578,9886679,9900459,9911147,9900487,9767004,9890212,9817207,9908058,9680805,9767483,9910471,9860751,9900826,9847937,9914486,9703016,9831775,9517479,9763779,9657919,9852034,9839203,9869039,9753538,9828729,9713430,9837259,9906779,9913983,9912769,9936966,9908220,9873856,9748023,9917559,9926859,9805729,9893066,9724189,9917073,9889660,9829297,9948506,9801748,9917206,9520342,9686648,9657214,9753986,9673773,9726254,9859108,9917043,9849611,9900108,9801136,9848201,9825667,9723939,9858253,9807944,9745162,9868667,9701646,9704797,9769884,9916700,9666993,9759162,9694432,9617213,9809428,9595616,9832862,9841089,9833333,9899200,9902196,9744469
SV-4152-0451,20.145,9913589,9923031,9940890,9884818,9904822,9823930,9901620,9908471,9890771,9827831,9834710,9912803,9865497,9836795,9824980,9888203,9900763,9802071,9901871,9956540,9911749,9902867,9908116,9906300,9914703,9904171,9823222,9771509,9853975,9841473,9839581,9910471,9847797,9869834,9887082,9904426,9902552,9874766,9864598,9854952,9821930,9874640,9854517,9900940,9868228,9893186,9801112,9832976,9903389,9885310,9903489,9914599,9890263,9807319,9814723,9905193,9886225,9833202,9817178,9906820,9913821,9901920,9821357,9907312,9909459,9866810,9796573,9820617,9831299,9740318,9780383,9873496,9891874,9906988,9905373,9907373,9811282,9803829,9909124,9804285,9901691,9811227,9901880,9853033,9820987,9760147,9812406,9802925,9740450,9649214,9757220,9769377,9929789,9746787,9837570,9885073,9868888,9848800,9837496,9816933
SV-5983-1072,20.176,9925373,9940793,9942628,9905589,9911167,9911018,9913194,9929757,9924208,9792332,9698691,9906422,9925925,9910979,9630071,9957594,9904580,9783573,9958922,9906562,9911749,9900555,9535477,9957996,9642567,9913566,9867882,9607626,9691725,9792202,9830569,9906578,9553108,9818181,9633375,9807176,9872389,9844859,9775972,9457107,9400187,9907521,9904287,9946272,9399707,9465930,9702737,9640256,9938983,9900749,9905345,9747864,9493216,9905738,9691205,9686727,9916700,9805729,9594687,9632873,9956097,9914180,9767764,9807758,9859506,9812814,9957173,9784287,9908470,9589977,9641791,9651596,9354521,9514831,9901993,9871049,9831574,9680056,9775593,9781623,9590763,9750492,9798310,9673233,9790123,9671586,9409704,9672897,0,9843030,9667142,9711634,9784580,9477401,9667990,9540000,9822732,9753235,9670099,9659251
SV-4150-8537,20.175,9809505,9902309,9914812,9694108,9828680,9869367,9876543,9889314,9872938,9856230,9729683,9929817,9908382,9906033,9643993,9901696,9921755,9887162,9904153,9930465,9909228,9909805,9936191,9922455,9920796,9868470,9813918,9889694,9867495,9719365,9902667,9904632,9831606,9911157,9864498,9872568,9844547,9842990,9852289,9854952,9629803,9895191,9837289,9884150,9692532,9880294,9865269,9882226,9922033,9900749,9925760,9902399,9910215,9855835,9782608,9907254,9932954,9888147,9839599,9850913,9910569,9893747,9859071,9948506,9840774,9902807,9475374,9809264,9703876,9872437,9848614,9869348,9895150,9866767,9932409,9920087,9868100,9845866,9710682,9892871,9881115,9890019,9822840,9893683,9808641,9835793,0,9534741,9013222,9547993,9866052,9826438,9877131,9591836,9656308,9877979,9902222,9907890,9864580,9815026
SV-3253-6658,20.225,9795758,9893428,9878303,9847054,9560067,9697084,9839891,9923371,9868479,9815406,9560500,9953211,9807017,9913452,9801113,9917116,9912213,9909359,9931538,9856584,9894099,9882053,9903011,9924071,9906580,9795189,9908820,9784115,9902650,9665809,9785508,9904632,9851036,9853305,9652338,9837357,9728538,9714018,9616151,9778284,9688378,9827373,9820061,9917730,9819424,9808471,9668520,9873661,9928813,9922805,9918337,9837332,9914205,9780981,9708498,9905193,9941080,9817503,9832700,9726052,9824390,9854924,9831282,9902162,9729940,9848812,9751605,9779745,9779253,9685649,9682302,9684778,9908256,9766214,9908752,9938249,9803165,9803829,9821958,9662134,9778235,9760341,9841918,9926516,9761316,9706642,9822411,9815115,9591087,9801047,9746755,9838326,9586258,9599395,9872881,9858115,9740000,9904414,9793860,9786422
SV-7658-8806,20.208,9770227,9449378,9847009,9816842,9564297,9753881,9855324,9904214,9783771,9691160,9404192,9906422,9766081,9841740,9735481,9942174,9919847,9918608,9913281,9908735,9889056,9845050,9908116,9919224,9920796,9776399,9901377,9760479,9818820,9554413,9816149,9902685,9823510,9857438,9657079,9879275,9589327,9758878,9707040,9803149,9541929,9858199,9459788,9828744,9680331,9893186,9698460,9783725,9922033,9925011,9899777,9918666,9906225,9779595,9765316,9931986,9912637,9811616,9891341,9852776,9904065,9734368,9809448,9936491,9822041,9908207,0,9782016,9203158,9751708,9754797,9432735,9819790,9869281,9910442,9911006,9833603,9771134,9936943,9674495,9885688,9684832,9945489,9918699,9759259,9734317,9432216,9575375,9748848,9562529,9403209,9425547,9550376,9831157,9873333,9822732,9861570,9803585,9892302,9891498
SV-7984-7607,20.074,9819324,9911190,9834840,9701661,9813874,9822037,9789737,9853128,9886312,9802981,9645316,9902169,9814814,9896142,9779236,9913261,9904580,9914909,9915563,9906562,9901664,9909805,9910668,9912762,9920796,9834648,9622255,9908603,9856679,9850042,9917087,9889061,9797603,9890495,9745558,9904426,9719257,9854205,9761201,9906755,9753983,9849979,9873660,9889187,9814543,9944751,9837467,9888650,9923728,9898544,9901633,9861732,9936153,9805932,9787549,9903132,9896383,9827315,9798206,9830413,9939837,9875357,9803493,9909028,9848579,9910007,9488222,9763851,9793610,9781321,9782515,9746992,9908256,9901960,9881716,9894660,9780844,9859878,9742210,9907292,9727937,9921208,9811937,9843652,9783950,9763837,9784892,9517629,9782335,9771754,9852056,9746787,9895005,9900000,9895724,9890159,9794050,9895833,9629904,9851526
SV-1353-7937,20.175,9872348,9923031,9913073,9856495,9902707,9893979,9830246,9899957,9875167,9802981,9832988,9904296,9810916,9866468,9614160,9859290,9904580,9909359,9926973,9930465,9911749,9872802,9903011,9911147,9904549,9733183,9856717,9777812,9829637,9603684,9805335,9912417,9812176,9816115,9813309,9874245,9907192,9906542,9736582,9761707,9789128,9926017,9806661,9911014,9677891,9712707,9856715,9809421,9938983,9902955,9899777,9924766,9898244,9901580,9654150,9907254,9878098,9778257,9829251,9899366,9912195,9818144,9851131,9909028,9837652,9911807,0,9711625,9386216,9767653,9452025,9674408,9859108,9891905,9917201,9832909,9833603,9796823,9675445,9713638,9906264,9732435,9910057,9862414,9777777,9584870,9687343,0,9604437,9098906,9611334,9077853,9802259,9804199,9768888,9916579,9777309,9826468,9774011,9912306
SV-4139-6964,20.013,9838963,9789816,9867872,9807401,9820219,9833396,9834104,9880800,9857333,9758608,9722796,9861760,9849902,9876360,9795147,9926754,9925572,9870514,9867640,9904389,9863842,9900555,9890250,9912762,9912672,9857196,9832526,9779388,9840454,9488003,9792718,9914363,9771696,9880165,9736525,9828973,9877030,9783177,9726735,9883961,9756326,9823263,9797090,9899261,9738897,9771639,9803250,9830835,9898305,9898544,9886785,9814965,9886272,9804546,9723320,9901071,9930922,9758634,9855122,9871412,9934959,9883530,9795553,9912461,9889166,9904607,9595289,9836512,9748743,9785876,9763326,9842389,9764089,9808949,9895234,9929168,9874188,9810836,9795994,9917593,9830818,9883453,9831016,9813946,9816872,9808118,9569784,9705404,9368266,9764397,9799079,9460294,9877131,9493575,9715160,9872304,9900000,9854014,9739693,9813119
SV-7764-2334,20.16,9919481,9158699,9921766,9907477,9538917,9827716,9901620,9919114,9904146,9566915,9419765,9900042,9826510,9901088,9821002,9901696,9912213,9905660,9917845,9902216,9926878,9928307,9908116,9909531,9912672,9789552,9732043,9762054,9710654,9302961,9904470,9912417,9804080,9716942,9184576,9828973,9612529,9758878,9513958,9504971,9304123,9903411,9686064,9642377,9439086,9566666,9379358,9687366,9930508,9913983,9918337,9934932,9912210,9706126,9562747,9915498,9900446,9784144,9501552,9905691,9771148,9434299,9922760,9612862,9901007,9843683,9482288,9606963,9487471,9934469,9680744,9912132,9858336,9902597,9600653,9714391,9767202,9346136,9739001,9716544,9924953,9282722,9550020,9533999,9518555,9195011,9618644,9736095,9716718,0,9829072,9623588,0,0,9622520,0,0,9917974,9900596,0
SV-6894-5177,20.162,9909662,9786856,9838317,9814954,9830795,9895872,9928626,9889314,9864021,9826056,9824380,9906422,9847953,9923343,9811058,9920971,9904580,9929707,9867640,9954367,9904185,9905180,9915773,9906300,9922826,9926719,9856717,9922786,9889129,9721508,9877433,9896847,9805699,9847107,9853959,9912810,9798143,9842990,9859675,9898466,9807872,9921907,9927258,9916051,9826744,9893186,9873823,9862955,9901694,9938244,9922048,9890199,9904229,9868311,9777667,9905193,9902478,9856750,9860296,9932910,9921951,9865140,9859071,9917610,9928192,9911807,9501070,9795640,9730796,9858769,9808102,9867274,9724770,9899446,9945927,9920087,9876217,9904250,9757047,9923774,9858253,9873604,9922322,9813946,9845679,9824723,9699849,9546932,9368266,9868145,9700427,9907221,9697656,9825800,9843927,9926666,9904414,9909720,9776887,9906426
SV-6840-5407,20.182,9891987,9902309,9925243,9904306,9909052,9901552,9872685,9904214,9915292,9847355,9786764,9904296,9851851,9898615,9771280,9867577,9898854,9853866,9956640,9963059,9909228,9919056,9954058,9959612,9920796,9823374,9893933,9834541,9826933,9712939,9863013,9961074,9859132,9828512,9796747,9917840,9930394,9889719,9812900,9842519,9817244,9919852,9902373,9911014,9781725,9837937,9824636,9847965,9952542,9951477,9935040,9912566,9898244,9904352,9755434,9890766,9916700,9762558,9846498,9912411,9933333,9854924,9821357,9917610,9814236,9935205,9717344,9843324,9849246,9861047,9773987,9881791,9908256,9874308,9929030,9930984,9914772,9824848,9801557,9859909,9826245,9894944,9852820,9868667,9818930,9738007,9847423,9914668,9679236,9837696,9901632,9854969,9894684,9606953,9578625,9774404,9811111,9847062,9848028,9712051
SV-2365-8656,20.148,9793794,9949674,9933936,9835725,9864636,9839076,9853395,9878671,9919750,9760383,9724517,9917056,9799220,9935707,9807080,9928681,9940839,9924158,9922409,9921773,9805849,9870490,9903011,9917609,9912672,9714393,9806475,9845572,9770146,9672236,9895457,9900739,9841321,9811983,9679313,9884305,9867749,9842990,9628261,9809365,9714151,9899301,9804747,9884150,9736456,9699815,9790419,9847965,9933898,9900749,9910913,9906466,9912210,9900194,9597332,9907254,9904510,9784144,9825802,9893775,9952845,9861054,9747915,9914177,9820480,9881209,9728051,9791099,9712849,9817767,9697228,9875570,9885321,9839115,9934099,9911006,9874188,9712751,9870178,9866089,9837677,9755416,9908694,9904627,9839506,9761992,0,9556807,9681875,9595815,9744232,9429327,9653954,9848183,9795555,9831421,9802888,9687261,9782838,9835017
SV-4360-7158,20.21,9854673,9754620,9866133,9901812,9947123,9854221,9874614,9921243,9910833,9801041,9792203,9933716,9897034,9920870,9751392,9901696,9973282,9951905,9940666,9932637,9906707,9907493,9943848,9954765,9928919,9817360,9832526,9918058,9870200,9817909,9834174,9908637,9922279,9824361,9753476,9942991,9902552,9828037,9815361,9842519,9854732,9932182,9844946,9914372,9824304,9858195,9690841,9747323,9920338,9911214,9860801,9910532,9906225,9759742,9713438,9907254,9912637,9788069,9808554,9772642,9900813,9781364,9829297,9917610,9854823,9904607,9650963,9820617,9748743,9799544,9684434,9678556,9829619,9728506,9908752,9843806,9855925,9815506,9734792,9837247,9819435,9772417,9748280,9862139,9763837,0,9845123,9379457,9849548,9739229,9762241,9900681,9851111,9831421,9857056,9805491,9846398,9675867,0,0
SV-7460-8002,20.161,9895915,9789816,9859179,9873489,9847715,9801211,9828317,9802043,9904146,9771033,9653925,9936197,9922027,9903560,9685759,9897841,9908396,9905660,9883614,9917427,9906707,9870490,9920877,9943457,9900487,9868470,9890212,9807752,9845862,9740788,9821557,9929933,9829987,9890495,9802770,9892689,9823665,9788785,9790743,9850808,9742268,9901356,9799004,9838817,9773060,9825046,9777587,9897216,9900000,9951477,9903489,9863765,9902234,9862766,9715909,9903132,9920763,9770408,9796481,9890048,9904065,9848794,9841206,9912461,9890727,9888408,9815845,9800181,9711055,9815489,9748400,9802986,9875491,9786324,9935789,9894660,9866071,9836524,9851632,9864029,9917695,9827642,9900517,9909318,9829218,9789667,9859929,9861844,9774730,9832460,9805357,9548264,9759277,9610733,9745762,9880817,9866666,9930483,9858561,9803585
SV-7454-9643,20.015,9752553,9362651,9841794,9780966,9563668,9742521,9830246,9872286,9904146,9763933,9090909,9934070,9756335,9873887,0,9855435,9917938,9907510,9913281,9854411,9909228,9909805,9913221,9915993,9939073,9682450,9871604,9840844,9872904,9299485,9852198,9906578,9753886,9859504,9028128,9904426,9524361,9652336,9413593,0,9845869,9808575,9801880,9421669,9712707,9790419,9824411,9903389,9933833,9890497,9914599,9920191,9438910,9235064,9903132,9904510,9577440,9418561,9878048,9760931,9680428,9922760,9428660,9906407,9402815,9387243,0,9554126,9901703,9901960,9788779,9900108,9797077,9427837,9341617,9725999,9775948,9791529,9401744,9949968,0,0,9696589,9383975,0,9633938,9804444,9857490,9699067,9464149,9680437,9580856,9857800,0,9817932,9812859,0,0,9859063,9254914
SV-2244-7411,20.172,9907698,9964476,9838317,9875377,9769458,9810677,9905478,9887186,9870708,9774582,9648760,9934070,9922027,9908506,9636038,9909406,9938931,9907510,9892743,9902216,9886535,9935245,9925982,9903069,9935012,9913566,9839970,9791994,9859383,9755784,9814347,9902685,9789507,9888429,9888587,9912810,9798143,9816822,9699655,9830087,9817244,9911631,9806661,9823707,9631527,9719607,9713430,9820128,9942372,9905161,9890497,9908499,9928172,9911283,9740612,9863973,9920763,9719387,9830976,9908684,9908943,9867184,9892814,9926192,9865750,9866810,9513918,9752497,9693108,9728929,9731343,9794690,9852555,9796380,9908752,9840174,9872159,9794488,9847922,9899052,9862825,9748850,9907331,9876485,9761316,9616236,9738384,9536376,9754262,9300831,9851694,9913450,9864444,9883559,9839000,9839816,9890536,9906361,9788791,9824388
SV-1971-5913,20.069,9772191,9695085,9904381,9818731,9782148,9774706,9768518,9904214,9908604,9772807,9929817,9709551,9910979,9234287,9949884,9938931,9901960,9796896,9891351,9871406,9895929,9844308,9914378,9859870,9868470,9540379,9760479,9805300,9650814,9423215,9920202,9859132,9809917,0,9911133,9714617,9829906,9608567,9832159,9650890,9858199,9820061,9917730,9729136,9836095,9724123,9747323,9932203,9927216,9927616,9894265,9471268,9819794,0,9876339,9914668,9839089,9825802,9763324,9908943,9930527,9845176,9914177,9787699,9899208,9316916,9770663,9648241,9874715,9731343,9622563,9603538,9781297,9974653,9907373,9876217,9831854,9699554,9936135,9748513,9848982,9795184,9767489,9765682,9904952,9670865,9493143,9767888,9493511,0,9852056,9225245,9828154,9920544,9811111,9843587,9845019,9876048,9823446,0
SV-3816-9117,20.165,9907698,9914150,9906119,9558157,9909052,9725482,9841820,9940400,9919750,9831380,9702134,9900042,9762183,9881305,9118933,9922898,9912213,9927857,9906435,9928292,0,9907493,9913221,9919224,9912672,9913566,9797171,9716356,9916170,9706512,9347152,9941611,9881800,9909090,9617585,9909456,9907192,9828037,9748892,9850808,9606373,9903411,9789433,9904298,9638848,9694290,9400278,9850107,9940677,9902955,9903489,9920699,9878292,9908511,9760375,9550700,9882161,9442833,9558468,9580693,9907317,9865140,9565303,9927909,9829847,9906407,9158794,9556840,9737975,9440135,9773987,9705516,9564220,9690799,9640081,9900108,9815340,9673049,9356454,9647713,9670781,0,9766966,9817073,9740740,9553505,9702351,9730656,0,9727919,9847041,9395313,9338512,9699205,9900000,9900938,9823954,9683447,9751059,9909334
SV-3695-7991,20.171,9805577,9808795,9914812,9842503,9877326,9804998,9826388,9901123,9901917,9859779,9845041,9918250,9835255,9898615,9826968,9920971,9902335,9903225,9899589,9930465,9904185,9902867,9948953,9915993,9931573,9859075,9841831,9830065,9832341,9760068,9863013,9922148,9836463,9810675,9859355,9901073,9925754,9867289,9815361,9807293,9779756,9862309,9814318,9904298,9814543,9805882,9803250,9820128,9911190,9915887,9920193,9908499,9918783,9912669,9723320,9904761,9890288,9815541,9817178,9836004,9900813,9840621,9839221,9938208,9890727,9852411,9781584,9804913,9768485,9842824,9782515,9827354,9918086,9844142,9923691,9909189,9869584,9845866,9911575,9870210,9915409,9852265,9911420,9910881,9831275,9809963,9804902,9916700,9755142,9802792,9784428,9771754,9819458,9523809,9590395,9816969,9755555,9826207,9786337,9651029
SV-6422-8521,20,9727022,9837181,9881780,9839501,9803299,9842862,9820601,9878671,9910833,9751508,9734848,9925563,9793372,9817012,9797136,9836160,9895038,9881613,9901871,9902216,9899142,9879740,9922376,9906300,9898456,9896655,9812058,9804601,9799891,9560839,9850396,9889061,9820272,9826446,9780186,9862508,9914153,9885981,9803052,9844591,9735238,9897246,9825803,9932840,9812103,9784530,9818220,9862955,9903389,9916188,9870081,9841398,9886272,9855835,9728260,9903132,9908573,9791993,9812004,9819232,9923577,9930527,9867010,9915894,9878239,9908207,9713062,9732061,9804379,9806378,9818763,9726254,9777195,9836601,9907063,9907373,9888392,9841195,9797848,9837247,9842249,9789888,9869174,9812382,9806584,9773062,9896383,9720861,9799301,9813729,9721825,9869608,9697656,9729284,9841089,9875555,9900938,9903701,9820747,9809322
SV-4346-6696,20.171,9860565,9914150,9911335,9788519,9885786,9831503,9866898,9914857,9797146,9850905,9855371,9912803,9857699,9896142,9727525,9907478,9923664,9909359,9876768,9845719,9828542,9893617,9910668,9882067,9910641,9898534,9910681,9787267,9791779,9565124,9785508,9918256,9846178,9791322,9799759,9862508,9856148,9839252,9748892,9685039,9796157,9884915,9812404,9882471,9729136,9819521,9764756,9820128,9954237,9918394,9912769,9898332,9908220,9859994,9767786,9868095,9900446,9793956,9918937,9904957,9902439,9803841,9817387,9914177,9831408,9881209,9670235,9770663,9689519,9751708,9688699,9726254,9878768,9829059,9930719,9874682,9825487,9778141,9866468,9855789,9858253,9814510,9905968,9870231,9833333,9808118,0,9825274,9635161,0,9732105,0,9588766,0,9698681,9902099,9848888,9815780,9808907,9715865
SV-5355-2660,20.156,9675664,9451880,9902642,9627192,9593908,9863687,9787808,9904214,9872938,9669861,9552341,9902169,9614035,9908506,9705648,9917116,9910305,9820569,9908717,9919600,9906707,9900555,9742215,9922455,9900487,9785794,9851135,9796722,9902650,9597257,9850396,9933826,9826748,9900826,9494310,9902749,9358786,9876635,9731659,9792789,9500937,9870530,9898545,9900940,9853587,9683241,9719846,9877944,9910169,9927216,9910913,9863765,9872306,9896035,9433277,9905193,9900446,9839089,9523630,9683190,9905691,9910093,9728066,9914177,9820480,9904607,9222698,9688919,9576453,9651480,9692963,9740771,9911533,9688285,9918891,9914638,9748376,9771134,9918397,9763081,9618198,9824359,9633415,9876485,9796296,9714022,9802401,9908573,9343780,9739965,9782335,9693295,9857071,9489795,9517419,9635357,9880000,9834897,9738188,9769260
